gencodeId	geneSymbol	median	tissueSiteDetail	entrezGeneId	geneType	chromosome	start	end	strand	tss
ENSG00000214826.5	DDX12P	5.12801	Skin - Not Sun Exposed (Suprapubic)	440081	unprocessed pseudogene	chr12	9418673	9448229	-	9448229
ENSG00000221829.9	FANCG	13.8202	Skin - Not Sun Exposed (Suprapubic)	2189	protein coding	chr9	35073835	35080016	-	35080016
ENSG00000223773.7	CD99P1	6.91216	Skin - Not Sun Exposed (Suprapubic)	401577	transcribed unprocessed pseudogene	chrX	2609348	2657229	+	2609348
ENSG00000224079.1	AC091729.7	7.98384	Skin - Not Sun Exposed (Suprapubic)		antisense	chr7	1074450	1078036	+	1074450
ENSG00000224905.6	AP001347.6	0.345687	Skin - Not Sun Exposed (Suprapubic)		antisense	chr21	14027421	14144468	+	14027421
ENSG00000231194.1	FARP1-AS1	0.87421	Skin - Not Sun Exposed (Suprapubic)		antisense	chr13	98435405	98435840	-	98435840
ENSG00000233016.6	SNHG7	32.6261	Skin - Not Sun Exposed (Suprapubic)	84973	antisense	chr9	136721366	136728184	-	136728184
ENSG00000235151.1	AC114730.2	0.282538	Skin - Not Sun Exposed (Suprapubic)		lincRNA	chr2	241844380	241845036	+	241844380
ENSG00000235194.8	PPP1R3E	14.0482	Skin - Not Sun Exposed (Suprapubic)	90673	protein coding	chr14	23295643	23302848	-	23302848
ENSG00000239653.1	PSMD6-AS2	3.17885	Skin - Not Sun Exposed (Suprapubic)	100507062	antisense	chr3	64004022	64012148	+	64004022
ENSG00000239704.10	CDRT4	14.8719	Skin - Not Sun Exposed (Suprapubic)	284040	protein coding	chr17	15436015	15503608	-	15503608
ENSG00000240344.8	PPIL3	16.4862	Skin - Not Sun Exposed (Suprapubic)	53938	protein coding	chr2	200870907	200889303	-	200889303
ENSG00000241288.7	RP11-379B18.5	1.28185	Skin - Not Sun Exposed (Suprapubic)	101927056	processed transcript	chr3	125827238	125916384	-	125916384
ENSG00000242612.6	DECR2	13.2053	Skin - Not Sun Exposed (Suprapubic)	26063	protein coding	chr16	401826	412487	+	401826
ENSG00000244879.6	GABPB1-AS1	9.92772	Skin - Not Sun Exposed (Suprapubic)		antisense	chr15	50354959	50372202	+	50354959
ENSG00000249087.6	ZNF436-AS1	4.54795	Skin - Not Sun Exposed (Suprapubic)	148898	antisense	chr1	23368997	23371839	+	23368997
ENSG00000255050.1	RP11-661A12.9	7.06941	Skin - Not Sun Exposed (Suprapubic)		antisense	chr8	143573490	143577397	+	143573490
ENSG00000255185.5	PDXDC2P	11.4199	Skin - Not Sun Exposed (Suprapubic)		transcribed unprocessed pseudogene	chr16	70010751	70065945	-	70065945
ENSG00000255284.1	AP006621.5	8.97228	Skin - Not Sun Exposed (Suprapubic)	171391	lincRNA	chr11	777578	784297	+	777578
ENSG00000255455.2	RP11-890B15.3	7.93725	Skin - Not Sun Exposed (Suprapubic)	103611081	lincRNA	chr11	130866254	130870247	-	130870247
ENSG00000258424.1	RP11-471B22.2	8.67324	Skin - Not Sun Exposed (Suprapubic)		antisense	chr14	90402523	90405235	-	90405235
ENSG00000258559.2	AC005519.4	8.02298	Skin - Not Sun Exposed (Suprapubic)		sense overlapping	chr14	74289127	74294425	-	74294425
ENSG00000259205.2	PRKXP1	2.95814	Skin - Not Sun Exposed (Suprapubic)		processed pseudogene	chr15	100553529	100558954	-	100558954
ENSG00000259429.5	UBE2Q2P2	4.61978	Skin - Not Sun Exposed (Suprapubic)	100134869	transcribed unprocessed pseudogene	chr15	82355142	82420075	+	82355142
ENSG00000260630.6	SNAI3-AS1	0.465407	Skin - Not Sun Exposed (Suprapubic)	197187	antisense	chr16	88663298	88687186	+	88663298
ENSG00000261643.1	RP11-529E10.6	2.77195	Skin - Not Sun Exposed (Suprapubic)		sense overlapping	chr4	3503597	3504457	-	3504457
ENSG00000267244.5	CTB-31O20.4	9.02437	Skin - Not Sun Exposed (Suprapubic)	100288123	processed transcript	chr19	1822089	1824542	+	1822089
ENSG00000270127.2	RP11-526I2.5	6.12784	Skin - Not Sun Exposed (Suprapubic)		lincRNA	chr15	100547765	100550153	-	100550153
ENSG00000272849.1	RP11-347I19.8	13.5643	Skin - Not Sun Exposed (Suprapubic)		lincRNA	chr12	121797511	121801972	+	121797511
ENSG00000272990.1	RP11-305K5.1	5.86879	Skin - Not Sun Exposed (Suprapubic)		antisense	chr3	156523740	156524247	-	156524247
ENSG00000273151.1	RP11-449P15.2	7.01151	Skin - Not Sun Exposed (Suprapubic)		antisense	chr7	879790	886547	-	886547
ENSG00000273253.2	RP3-402G11.26	3.14289	Skin - Not Sun Exposed (Suprapubic)		antisense	chr22	50199090	50200837	-	50200837
ENSG00000275066.4	SYNRG	12.3017	Skin - Not Sun Exposed (Suprapubic)	11276	protein coding	chr17	37514797	37609496	-	37609496
ENSG00000277462.1	ZNF670	2.56668	Skin - Not Sun Exposed (Suprapubic)	93474	protein coding	chr1	247036784	247078755	-	247078755
ENSG00000278970.1	HEIH	62.2597	Skin - Not Sun Exposed (Suprapubic)	100859930	TEC	chr5	180829954	180831605	-	180831605
ENSG00000279344.1	RP11-44F14.7	1.01527	Skin - Not Sun Exposed (Suprapubic)		TEC	chr16	53478957	53481550	-	53481550
ENSG00000005486.16	RHBDD2	59.6643	Skin - Sun Exposed (Lower leg)	57414	protein coding	chr7	75842602	75888926	+	75842602
ENSG00000006744.18	ELAC2	50.9291	Skin - Sun Exposed (Lower leg)	60528	protein coding	chr17	12992391	13018187	-	13018187
ENSG00000013306.15	SLC25A39	101.366	Skin - Sun Exposed (Lower leg)	51629	protein coding	chr17	44319625	44324870	-	44324870
ENSG00000014164.6	ZC3H3	27.2427	Skin - Sun Exposed (Lower leg)	23144	protein coding	chr8	143437655	143541453	-	143541453
ENSG00000020922.12	MRE11	14.7276	Skin - Sun Exposed (Lower leg)	4361	protein coding	chr11	94415578	94493908	-	94493908
ENSG00000023516.8	AKAP11	12.6693	Skin - Sun Exposed (Lower leg)	11215	protein coding	chr13	42272153	42323267	+	42272153
ENSG00000035115.21	SH3YL1	15.6634	Skin - Sun Exposed (Lower leg)	26751	protein coding	chr2	217730	266398	-	266398
ENSG00000037474.14	NSUN2	53.2195	Skin - Sun Exposed (Lower leg)	54888	protein coding	chr5	6599239	6633291	-	6633291
ENSG00000041802.10	LSG1	34.5638	Skin - Sun Exposed (Lower leg)	55341	protein coding	chr3	194640788	194672477	-	194672477
ENSG00000046651.14	OFD1	18.0225	Skin - Sun Exposed (Lower leg)	8481	protein coding	chrX	13734745	13769353	+	13734745
ENSG00000053372.4	MRTO4	25.7546	Skin - Sun Exposed (Lower leg)	51154	protein coding	chr1	19251539	19260128	+	19251539
ENSG00000053900.10	ANAPC4	27.5038	Skin - Sun Exposed (Lower leg)	29945	protein coding	chr4	25377213	25418498	+	25377213
ENSG00000056050.6	HPF1	23.3214	Skin - Sun Exposed (Lower leg)	54969	protein coding	chr4	169729465	169757953	-	169757953
ENSG00000063587.13	ZNF275	3.24857	Skin - Sun Exposed (Lower leg)	10838	protein coding	chrX	153334155	153360110	+	153334155
ENSG00000064601.16	CTSA	145.394	Skin - Sun Exposed (Lower leg)	5476	protein coding	chr20	45890144	45898820	+	45890144
ENSG00000068912.13	ERLEC1	35.3885	Skin - Sun Exposed (Lower leg)	27248	protein coding	chr2	53787044	53818819	+	53787044
ENSG00000071889.16	FAM3A	45.5625	Skin - Sun Exposed (Lower leg)	60343	protein coding	chrX	154506159	154516242	-	154516242
ENSG00000071894.16	CPSF1	67.0086	Skin - Sun Exposed (Lower leg)	29894	protein coding	chr8	144393229	144409349	-	144409349
ENSG00000077713.18	SLC25A43	25.1104	Skin - Sun Exposed (Lower leg)	203427	protein coding	chrX	119399060	119454478	+	119399060
ENSG00000078304.19	PPP2R5C	18.8186	Skin - Sun Exposed (Lower leg)	5527	protein coding	chr14	101761798	101927989	+	101761798
ENSG00000079739.15	PGM1	31.3216	Skin - Sun Exposed (Lower leg)	5236	protein coding	chr1	63593276	63660245	+	63593276
ENSG00000080345.17	RIF1	9.26212	Skin - Sun Exposed (Lower leg)	55183	protein coding	chr2	151409883	151508013	+	151409883
ENSG00000081307.12	UBA5	21.2571	Skin - Sun Exposed (Lower leg)	79876	protein coding	chr3	132654446	132678097	+	132654446
ENSG00000083457.11	ITGAE	5.2166	Skin - Sun Exposed (Lower leg)	3682	protein coding	chr17	3714628	3801243	-	3801243
ENSG00000085514.15	PILRA	5.22493	Skin - Sun Exposed (Lower leg)	29992	protein coding	chr7	100367530	100400099	+	100367530
ENSG00000087206.16	UIMC1	25.1811	Skin - Sun Exposed (Lower leg)	51720	protein coding	chr5	176905005	177022633	-	177022633
ENSG00000088888.17	MAVS	25.0879	Skin - Sun Exposed (Lower leg)	57506	protein coding	chr20	3846799	3876123	+	3846799
ENSG00000090238.11	YPEL3	95.0266	Skin - Sun Exposed (Lower leg)	83719	protein coding	chr16	30092314	30096915	-	30096915
ENSG00000090316.15	MAEA	41.6677	Skin - Sun Exposed (Lower leg)	10296	protein coding	chr4	1289851	1340147	+	1289851
ENSG00000091947.9	TMEM101	22.4664	Skin - Sun Exposed (Lower leg)	84336	protein coding	chr17	44011188	44023946	-	44023946
ENSG00000096384.19	HSP90AB1	690.644	Skin - Sun Exposed (Lower leg)	3326	protein coding	chr6	44246166	44253888	+	44246166
ENSG00000099917.17	MED15	65.2084	Skin - Sun Exposed (Lower leg)	51586	protein coding	chr22	20495913	20587632	+	20495913
ENSG00000100078.3	PLA2G3	26.4179	Skin - Sun Exposed (Lower leg)	50487	protein coding	chr22	31134809	31140607	-	31140607
ENSG00000100726.14	TELO2	35.6651	Skin - Sun Exposed (Lower leg)	9894	protein coding	chr16	1493344	1510457	+	1493344
ENSG00000100908.13	EMC9	27.9508	Skin - Sun Exposed (Lower leg)	51016	protein coding	chr14	24138959	24141588	-	24141588
ENSG00000101004.14	NINL	3.77283	Skin - Sun Exposed (Lower leg)	22981	protein coding	chr20	25452705	25585517	-	25585517
ENSG00000101161.7	PRPF6	108.407	Skin - Sun Exposed (Lower leg)	24148	protein coding	chr20	63981135	64033100	+	63981135
ENSG00000101639.18	CEP192	7.31946	Skin - Sun Exposed (Lower leg)	55125	protein coding	chr18	12991362	13125052	+	12991362
ENSG00000102910.13	LONP2	27.6943	Skin - Sun Exposed (Lower leg)	83752	protein coding	chr16	48244296	48363122	+	48244296
ENSG00000103160.11	HSDL1	13.3006	Skin - Sun Exposed (Lower leg)	83693	protein coding	chr16	84122146	84145192	-	84145192
ENSG00000103168.16	TAF1C	51.7104	Skin - Sun Exposed (Lower leg)	9013	protein coding	chr16	84177847	84187070	-	84187070
ENSG00000103227.18	LMF1	11.5676	Skin - Sun Exposed (Lower leg)	64788	protein coding	chr16	853634	981318	-	981318
ENSG00000103550.13	KNOP1	5.48641	Skin - Sun Exposed (Lower leg)	400506	protein coding	chr16	19701934	19718235	-	19718235
ENSG00000103932.11	RPAP1	14.5384	Skin - Sun Exposed (Lower leg)	26015	protein coding	chr15	41517176	41544269	-	41544269
ENSG00000104524.13	PYCRL	5.28123	Skin - Sun Exposed (Lower leg)	65263	protein coding	chr8	143603913	143609773	-	143609773
ENSG00000104763.18	ASAH1	52.6536	Skin - Sun Exposed (Lower leg)	427	protein coding	chr8	18055992	18084998	-	18084998
ENSG00000105321.12	CCDC9	39.4978	Skin - Sun Exposed (Lower leg)	26093	protein coding	chr19	47255980	47271953	+	47255980
ENSG00000105397.13	TYK2	40.3446	Skin - Sun Exposed (Lower leg)	7297	protein coding	chr19	10350529	10380676	-	10380676
ENSG00000106400.11	ZNHIT1	27.4107	Skin - Sun Exposed (Lower leg)	10467	protein coding	chr7	101217668	101224190	+	101217668
ENSG00000107281.9	NPDC1	56.3431	Skin - Sun Exposed (Lower leg)	56654	protein coding	chr9	137039470	137046203	-	137046203
ENSG00000107521.18	HPS1	34.5595	Skin - Sun Exposed (Lower leg)	3257	protein coding	chr10	98416198	98446947	-	98446947
ENSG00000107758.15	PPP3CB	22.5435	Skin - Sun Exposed (Lower leg)	5532	protein coding	chr10	73436428	73496024	-	73496024
ENSG00000108219.14	TSPAN14	26.6929	Skin - Sun Exposed (Lower leg)	81619	protein coding	chr10	80454166	80533123	+	80454166
ENSG00000108556.7	CHRNE	7.59997	Skin - Sun Exposed (Lower leg)	1145	protein coding	chr17	4897774	4903074	-	4903074
ENSG00000108592.16	FTSJ3	45.6196	Skin - Sun Exposed (Lower leg)	117246	protein coding	chr17	63819433	63830012	-	63830012
ENSG00000108639.7	SYNGR2	100.037	Skin - Sun Exposed (Lower leg)	9144	protein coding	chr17	78168558	78173527	+	78168558
ENSG00000108786.10	HSD17B1	2.88547	Skin - Sun Exposed (Lower leg)	3292	protein coding	chr17	42549214	42555213	+	42549214
ENSG00000111321.10	LTBR	107.672	Skin - Sun Exposed (Lower leg)	4055	protein coding	chr12	6375045	6391571	+	6375045
ENSG00000111412.5	C12orf49	6.75694	Skin - Sun Exposed (Lower leg)	79794	protein coding	chr12	116710185	116738070	-	116738070
ENSG00000111676.14	ATN1	146.383	Skin - Sun Exposed (Lower leg)	1822	protein coding	chr12	6924463	6942321	+	6924463
ENSG00000112079.8	STK38	54.3442	Skin - Sun Exposed (Lower leg)	11329	protein coding	chr6	36493892	36547470	-	36547470
ENSG00000112308.12	C6orf62	73.3158	Skin - Sun Exposed (Lower leg)	81688	protein coding	chr6	24704861	24720836	-	24720836
ENSG00000112494.9	UNC93A	19.4897	Skin - Sun Exposed (Lower leg)	54346	protein coding	chr6	167271169	167316019	+	167271169
ENSG00000113621.14	TXNDC15	17.9218	Skin - Sun Exposed (Lower leg)	79770	protein coding	chr5	134873803	134901525	+	134873803
ENSG00000113719.15	ERGIC1	30.2371	Skin - Sun Exposed (Lower leg)	57222	protein coding	chr5	172834275	172952685	+	172834275
ENSG00000114796.15	KLHL24	14.0138	Skin - Sun Exposed (Lower leg)	54800	protein coding	chr3	183635568	183684477	+	183635568
ENSG00000115073.7	ACTR1B	77.194	Skin - Sun Exposed (Lower leg)	10120	protein coding	chr2	97655963	97664107	-	97664107
ENSG00000115687.13	PASK	6.45669	Skin - Sun Exposed (Lower leg)	23178	protein coding	chr2	241106099	241150264	-	241150264
ENSG00000115825.9	PRKD3	16.545	Skin - Sun Exposed (Lower leg)	23683	protein coding	chr2	37250502	37324808	-	37324808
ENSG00000116213.15	WRAP73	20.0275	Skin - Sun Exposed (Lower leg)	49856	protein coding	chr1	3630767	3652761	-	3652761
ENSG00000116791.13	CRYZ	12.727	Skin - Sun Exposed (Lower leg)	1429	protein coding	chr1	74705482	74733408	-	74733408
ENSG00000117411.16	B4GALT2	31.7138	Skin - Sun Exposed (Lower leg)	8704	protein coding	chr1	43978943	43991170	+	43978943
ENSG00000117533.14	VAMP4	16.7216	Skin - Sun Exposed (Lower leg)	8674	protein coding	chr1	171700160	171742247	-	171742247
ENSG00000117586.10	TNFSF4	0.459536	Skin - Sun Exposed (Lower leg)	7292	protein coding	chr1	173183734	173207313	-	173207313
ENSG00000119185.12	ITGB1BP1	26.9536	Skin - Sun Exposed (Lower leg)	9270	protein coding	chr2	9403475	9423547	-	9423547
ENSG00000120253.13	NUP43	17.7713	Skin - Sun Exposed (Lower leg)	348995	protein coding	chr6	149724315	149749665	-	149749665
ENSG00000121716.20	PILRB	73.6273	Skin - Sun Exposed (Lower leg)	29990	protein coding	chr7	100352176	100367733	+	100352176
ENSG00000122390.17	NAA60	20.7979	Skin - Sun Exposed (Lower leg)	79903	protein coding	chr16	3443611	3486963	+	3443611
ENSG00000122965.10	RBM19	18.2029	Skin - Sun Exposed (Lower leg)	9904	protein coding	chr12	113816738	113966371	-	113966371
ENSG00000123159.15	GIPC1	172.122	Skin - Sun Exposed (Lower leg)	10755	protein coding	chr19	14477760	14496149	-	14496149
ENSG00000124570.17	SERPINB6	28.4084	Skin - Sun Exposed (Lower leg)	5269	protein coding	chr6	2948159	2972165	-	2972165
ENSG00000125520.13	SLC2A4RG	94.2948	Skin - Sun Exposed (Lower leg)	56731	protein coding	chr20	63739861	63743505	+	63739861
ENSG00000125630.15	POLR1B	6.92192	Skin - Sun Exposed (Lower leg)	84172	protein coding	chr2	112541915	112577150	+	112541915
ENSG00000125844.15	RRBP1	55.237	Skin - Sun Exposed (Lower leg)	6238	protein coding	chr20	17613678	17682295	-	17682295
ENSG00000125945.14	ZNF436	19.6255	Skin - Sun Exposed (Lower leg)	80818	protein coding	chr1	23359448	23369442	-	23369442
ENSG00000126062.3	TMEM115	67.2839	Skin - Sun Exposed (Lower leg)	11070	protein coding	chr3	50354749	50359610	-	50359610
ENSG00000126456.15	IRF3	71.5429	Skin - Sun Exposed (Lower leg)	3661	protein coding	chr19	49659569	49665875	-	49665875
ENSG00000127526.14	SLC35E1	24.2492	Skin - Sun Exposed (Lower leg)	79939	protein coding	chr19	16549831	16572382	-	16572382
ENSG00000128159.11	TUBGCP6	36.0455	Skin - Sun Exposed (Lower leg)	85378	protein coding	chr22	50217689	50244992	-	50244992
ENSG00000128463.12	EMC4	59.2901	Skin - Sun Exposed (Lower leg)	51234	protein coding	chr15	34224999	34230156	+	34224999
ENSG00000129219.13	PLD2	58.0618	Skin - Sun Exposed (Lower leg)	5338	protein coding	chr17	4807096	4823434	+	4807096
ENSG00000129925.10	TMEM8A	14.8097	Skin - Sun Exposed (Lower leg)	58986	protein coding	chr16	370773	387113	-	387113
ENSG00000130244.12	FAM98C	35.6371	Skin - Sun Exposed (Lower leg)	147965	protein coding	chr19	38403135	38409088	+	38403135
ENSG00000130529.15	TRPM4	47.515	Skin - Sun Exposed (Lower leg)	54795	protein coding	chr19	49157741	49211836	+	49157741
ENSG00000131732.11	ZCCHC9	7.31692	Skin - Sun Exposed (Lower leg)	84240	protein coding	chr5	81301590	81313297	+	81301590
ENSG00000132182.11	NUP210	5.33045	Skin - Sun Exposed (Lower leg)	23225	protein coding	chr3	13316235	13420309	-	13420309
ENSG00000132199.18	ENOSF1	18.6853	Skin - Sun Exposed (Lower leg)	55556	protein coding	chr18	670324	712676	-	712676
ENSG00000132383.11	RPA1	43.564	Skin - Sun Exposed (Lower leg)	6117	protein coding	chr17	1829702	1900082	+	1829702
ENSG00000135940.6	COX5B	210.353	Skin - Sun Exposed (Lower leg)	1329	protein coding	chr2	97646040	97648383	+	97646040
ENSG00000136319.11	TTC5	6.60666	Skin - Sun Exposed (Lower leg)	91875	protein coding	chr14	20256558	20305994	-	20305994
ENSG00000137103.16	TMEM8B	12.1597	Skin - Sun Exposed (Lower leg)	51754	protein coding	chr9	35814451	35854847	+	35814451
ENSG00000137337.14	MDC1	16.8393	Skin - Sun Exposed (Lower leg)	9656	protein coding	chr6	30699807	30717889	-	30717889
ENSG00000138381.9	ASNSD1	23.2513	Skin - Sun Exposed (Lower leg)	54529	protein coding	chr2	189661385	189670831	+	189661385
ENSG00000138629.15	UBL7	60.8909	Skin - Sun Exposed (Lower leg)	84993	protein coding	chr15	74445977	74461182	-	74461182
ENSG00000140153.17	WDR20	11.2898	Skin - Sun Exposed (Lower leg)	91833	protein coding	chr14	102139503	102224847	+	102139503
ENSG00000140400.16	MAN2C1	67.4446	Skin - Sun Exposed (Lower leg)	4123	protein coding	chr15	75355207	75368630	-	75368630
ENSG00000140511.11	HAPLN3	11.9828	Skin - Sun Exposed (Lower leg)	145864	protein coding	chr15	88877288	88895626	-	88895626
ENSG00000140563.14	MCTP2	5.09725	Skin - Sun Exposed (Lower leg)	55784	protein coding	chr15	94231538	94483952	+	94231538
ENSG00000141013.16	GAS8	7.1646	Skin - Sun Exposed (Lower leg)	2622	protein coding	chr16	90019629	90044975	+	90019629
ENSG00000141458.12	NPC1	20.7311	Skin - Sun Exposed (Lower leg)	4864	protein coding	chr18	23506184	23586898	-	23586898
ENSG00000142089.15	IFITM3	457.791	Skin - Sun Exposed (Lower leg)	10410	protein coding	chr11	319669	327537	-	327537
ENSG00000142856.16	ITGB3BP	3.53434	Skin - Sun Exposed (Lower leg)	23421	protein coding	chr1	63440770	63593721	-	63593721
ENSG00000143869.6	GDF7	2.17034	Skin - Sun Exposed (Lower leg)	151449	protein coding	chr2	20666664	20679245	+	20666664
ENSG00000143924.18	EML4	41.5324	Skin - Sun Exposed (Lower leg)	27436	protein coding	chr2	42169350	42332548	+	42169350
ENSG00000144559.10	TAMM41	8.86385	Skin - Sun Exposed (Lower leg)	132001	protein coding	chr3	11790442	11846919	-	11846919
ENSG00000144867.11	SRPRB	26.0188	Skin - Sun Exposed (Lower leg)	58477	protein coding	chr3	133784033	133825772	+	133784033
ENSG00000144895.11	EIF2A	80.901	Skin - Sun Exposed (Lower leg)	83939	protein coding	chr3	150546678	150584242	+	150546678
ENSG00000146477.5	SLC22A3	18.4752	Skin - Sun Exposed (Lower leg)	6581	protein coding	chr6	160348268	160452581	+	160348268
ENSG00000149231.11	CCDC82	11.2119	Skin - Sun Exposed (Lower leg)	79780	protein coding	chr11	96352769	96389923	-	96389923
ENSG00000149480.6	MTA2	90.7361	Skin - Sun Exposed (Lower leg)	9219	protein coding	chr11	62593214	62601840	-	62601840
ENSG00000149639.14	SOGA1	11.8098	Skin - Sun Exposed (Lower leg)	140710	protein coding	chr20	36777442	36863686	-	36863686
ENSG00000149929.15	HIRIP3	20.9422	Skin - Sun Exposed (Lower leg)	8479	protein coding	chr16	29992321	29996436	-	29996436
ENSG00000150656.14	CNDP1	0.146488	Skin - Sun Exposed (Lower leg)	84735	protein coding	chr18	74534440	74587212	+	74534440
ENSG00000150768.15	DLAT	17.2642	Skin - Sun Exposed (Lower leg)	1737	protein coding	chr11	112024814	112064390	+	112024814
ENSG00000151208.16	DLG5	44.198	Skin - Sun Exposed (Lower leg)	9231	protein coding	chr10	77790791	77926526	-	77926526
ENSG00000151725.11	CENPU	11.4351	Skin - Sun Exposed (Lower leg)	79682	protein coding	chr4	184694618	184734133	-	184734133
ENSG00000152254.10	G6PC2	0.0856224	Skin - Sun Exposed (Lower leg)	57818	protein coding	chr2	168901240	168910000	+	168901240
ENSG00000154328.15	NEIL2	21.9425	Skin - Sun Exposed (Lower leg)	252969	protein coding	chr8	11769639	11787346	+	11769639
ENSG00000154358.20	OBSCN	3.04819	Skin - Sun Exposed (Lower leg)	84033	protein coding	chr1	228208130	228378874	+	228208130
